budget,genres,id,original_language,popularity,release_date,revenue,runtime,title,vote_average,vote_count,director
35000000.0,Comedy Family,23479,en,6.889633,07-04-1976,35323292.0,102.0,The Bad News Bears,6.9,97,Michael Ritchie
35000000.0,Action Adventure Thriller,11667,en,19.286099,22-12-1994,99423521.0,102.0,Street Fighter,4.1,325,Steven E. de Souza
35000000.0,Drama War,423,en,50.587541,24-09-2002,120072577.0,150.0,The Pianist,8.0,1864,Roman Polanski
35000000.0,Drama History,2447,en,3.721272,01-12-2006,0.0,101.0,The Nativity Story,6.4,35,Catherine Hardwicke
40000000.0,Horror,10066,en,17.157738,30-04-2005,68766121.0,113.0,House of Wax,5.5,677,Jaume Collet-Serra
27000000.0,Drama Romance,2288,en,22.636908,01-12-2004,115505027.0,104.0,Closer,6.7,811,Mike Nichols
35000000.0,Drama Crime History,88794,en,28.069419,09-11-2011,84606030.0,137.0,J. Edgar,6.0,741,Clint Eastwood
35000000.0,Horror Mystery Thriller,13515,en,19.774543,15-08-2008,72436439.0,110.0,Mirrors,6.0,485,Alexandre Aja
35000000.0,Drama Fantasy Horror,11979,en,11.644243,10-02-2002,45479110.0,101.0,Queen of the Damned,5.4,239,Michael Rymer
35000000.0,Science-Fiction Action Thriller,169,en,27.934978,20-11-1990,57120318.0,108.0,Predator 2,5.9,730,Stephen Hopkins
35000000.0,Drama,8090,en,12.677505,22-01-2008,32483410.0,101.0,Untraceable,5.9,238,Gregory Hoblit
35000000.0,Comedy Romance,11622,en,8.737058,12-02-1999,40263020.0,112.0,Blast from the Past,6.3,245,Hugh Wilson
35000000.0,Science-Fiction,3604,en,12.343507,01-09-1980,27107960.0,111.0,Flash Gordon,6.1,233,Mike Hodges
35000000.0,Comedy Romance,9541,en,14.699342,25-03-2004,36098382.0,102.0,Jersey Girl,5.8,325,Kevin Smith
45000000.0,Action Thriller Crime Mystery,94348,en,14.513243,18-10-2012,30353232.0,101.0,Alex Cross,5.1,300,Rob Cohen
35000000.0,Crime Drama Mystery Thriller,8197,en,5.525544,21-11-1997,25105255.0,155.0,Midnight in the Garden of Good and Evil,6.3,157,Clint Eastwood
8900000.0,Crime Action Thriller,336004,en,15.079993,13-11-2015,4100000.0,93.0,Heist,5.6,318,Scott Mann
35000000.0,Comedy Fantasy,35019,en,23.835055,26-03-2010,93246388.0,109.0,Nanny McPhee and the Big Bang,6.0,436,Susanna White
30000000.0,Drama Mystery Science-Fiction Thriller,8836,en,25.454549,24-07-2008,68369434.0,104.0,The X Files: I Want to Believe,5.5,523,Chris Carter
31000000.0,Family Fantasy Comedy,14442,en,22.71592,09-04-2004,27388767.0,96.0,Ella Enchanted,5.9,437,Tommy O'Haver
35000000.0,Drama,321741,en,35.120736,12-11-2015,50363790.0,123.0,Concussion,7.0,823,Peter Landesman
35000000.0,Thriller Action Mystery,59965,en,19.893646,22-09-2011,82087155.0,106.0,Abduction,5.6,961,John Singleton
35000000.0,Animation Family Adventure,14175,en,14.051852,25-03-2005,19478106.0,76.0,Valiant,5.2,235,Gary Chapman
35000000.0,Action Comedy Science-Fiction,11918,en,19.088655,27-03-2008,25871834.0,85.0,Superhero Movie,4.9,379,Craig Mazin
56000000.0,Thriller Crime Drama,98357,en,29.490057,18-01-2013,19701164.0,109.0,Broken City,5.7,593,Allen Hughes
35000000.0,Horror Comedy,10012,en,11.195593,25-02-2005,19294901.0,97.0,Cursed,5.1,167,Wes Craven
35000000.0,Crime Action Thriller,49526,en,17.709888,24-08-2012,31083599.0,91.0,Premium Rush,6.2,832,David Koepp
35000000.0,Action Comedy Crime,268920,en,18.262017,08-05-2015,51680201.0,87.0,Hot Pursuit,5.4,647,Anne Fletcher
35000000.0,War Adventure Drama Romance,9093,en,10.10364,08-09-2002,29882645.0,132.0,The Four Feathers,6.5,159,Shekhar Kapur
35000000.0,Action Crime,119283,en,28.670477,23-01-2013,46216641.0,118.0,Parker,5.7,1455,Taylor Hackford
31000000.0,Comedy Romance,11823,en,16.736734,13-09-2004,41512007.0,98.0,Wimbledon,6.0,293,Richard Loncraine
35000000.0,Comedy,35169,en,13.668633,02-04-2010,39340177.0,92.0,Furry Vengeance,4.6,149,Roger Kumble
27000000.0,Fantasy Action Adventure,849,en,9.904881,29-07-1983,16519460.0,117.0,Krull,5.8,129,Peter Yates
35000000.0,Action Adventure Drama History,4515,en,9.789027,22-10-2007,63215872.0,92.0,Lions for Lambs,6.0,216,Robert Redford
35000000.0,Comedy Music,6575,en,10.73522,21-12-2007,18317151.0,96.0,Walk Hard: The Dewey Cox Story,6.6,212,Jake Kasdan
35000000.0,Action Western,13496,en,6.727949,17-08-2001,13678913.0,94.0,American Outlaws,5.7,55,Les Mayfield
35000000.0,Drama History Romance,18320,en,16.343317,04-03-2009,27409889.0,105.0,The Young Victoria,7.0,322,Jean-Marc Vall\u00e9e
40000000.0,Action Crime Mystery Thriller,22787,en,14.818718,09-09-2009,12206028.0,101.0,Whiteout,5.3,220,Dominic Sena
32000000.0,Drama Fantasy,8967,en,43.862456,18-05-2011,54674226.0,139.0,The Tree of Life,6.5,987,Terrence Malick
33000000.0,Action Adventure Thriller,37498,en,2.706207,04-09-1998,0.0,91.0,Knock Off,4.7,64,Tsui Hark
35000000.0,Action Drama Thriller Crime,144336,en,27.903999,28-03-2014,17508518.0,110.0,Sabotage,5.5,555,David Ayer
35000000.0,Drama Fantasy Horror Mystery Romance,9616,en,3.746806,05-09-2003,11560806.0,102.0,The Order,4.8,91,Brian Helgeland
20500000.0,Action Crime,13056,en,17.112498,05-12-2008,10089373.0,102.0,Punisher: War Zone,5.6,294,Lexi Alexander
35000000.0,Family Fantasy Comedy,14113,en,10.304172,11-08-2006,12506188.0,83.0,Zoom,4.9,135,Peter Hewitt
35000000.0,Adventure Drama Thriller,285783,en,37.335721,30-09-2015,61181942.0,123.0,The Walk,6.9,1121,Robert Zemeckis
0.0,Fantasy Family Action,49478,en,0.912395,02-05-1997,0.0,103.0,Warriors of Virtue,4.7,9,Ronny Yu
35000000.0,Comedy Drama Romance,9726,en,16.782471,09-09-2006,42064105.0,118.0,A Good Year,6.5,357,Ridley Scott
35000000.0,Drama,20763,en,3.503408,21-02-1992,4651977.0,114.0,Radio Flyer,6.6,53,Richard Donner
35000000.0,Thriller Crime Romance,9280,en,9.07278,06-11-2002,16838910.0,114.0,Femme Fatale,6.2,142,Brian De Palma
35000000.0,Action History War,26843,en,2.864979,17-04-1981,0.0,173.0,Lion of the Desert,7.4,34,Moustapha Akkad
35000000.0,War Adventure Drama Romance,11876,en,2.877488,20-09-1995,15000000.0,135.0,The Horseman on the Roof,6.7,25,Jean-Paul Rappeneau
38000000.0,Drama War Romance Western,22267,en,5.516207,24-11-1999,635096.0,138.0,Ride with the Devil,6.6,49,Ang Lee
35000000.0,Action Comedy Western Crime,1969,es,20.27704,18-01-2006,10496317.0,93.0,Bandidas,5.8,307,Joachim R\u00f8nning
0.0,Drama Crime,310706,en,0.126738,13-05-2009,0.0,100.0,Black Water Transit,0.0,0,Tony Kaye
34000000.0,Action Mystery Science-Fiction Thriller,198663,en,131.815575,10-09-2014,348319861.0,113.0,The Maze Runner,7.0,5371,Wes Ball
35000000.0,Comedy,239573,en,16.832312,05-03-2015,14431253.0,91.0,Unfinished Business,5.0,320,Ken Scott
34000000.0,Drama Romance,10436,en,9.133747,17-09-1993,32255440.0,139.0,The Age of Innocence,7.0,169,Martin Scorsese
35000000.0,Drama Adventure Science-Fiction Romance,1381,en,24.606012,06-09-2006,15304890.0,96.0,The Fountain,6.8,827,Darren Aronofsky
70000000.0,Action Comedy Thriller,2162,en,3.276912,01-09-1999,11263966.0,101.0,Chill Factor,5.3,29,Hugh Johnson
35000000.0,Action Crime Drama Thriller,127493,en,16.830184,17-05-2012,2106557.0,96.0,Stolen,5.1,344,Simon West
41677699.0,Animation Family,12429,ja,39.58676,19-07-2008,187479518.0,100.0,Ponyo,7.5,926,Hayao Miyazaki
34000000.0,Drama Romance,228205,en,41.946523,09-04-2015,63013281.0,128.0,The Longest Ride,7.3,1064,"George Tillman, Jr."
75000000.0,Drama Science-Fiction Thriller,2900,en,20.697556,26-08-1999,19598588.0,109.0,The Astronaut's Wife,5.4,254,Rand Ravich
34000000.0,Romance Drama Adventure,21311,en,1.656695,05-05-2000,0.0,114.0,I Dreamed of Africa,5.3,18,Hugh Hudson
35000000.0,Drama History,192136,en,15.50957,06-12-2013,27330000.0,141.0,Mandela: Long Walk to Freedom,6.5,224,Justin Chadwick
32000000.0,Drama History,18254,en,4.602185,25-12-1981,40382659.0,195.0,Reds,7.1,67,Warren Beatty
40000000.0,Drama,881,en,40.379966,11-12-1992,243240178.0,138.0,A Few Good Men,7.1,877,Rob Reiner
50000000.0,Action Crime Thriller,10877,en,12.601306,13-03-2001,79958599.0,101.0,Exit Wounds,5.3,110,Andrzej Bartkowiak
30000000.0,Crime Comedy,9600,en,24.389194,31-05-2000,173959438.0,98.0,Big Momma's House,5.6,506,Raja Gosnell
30000000.0,Horror Action Thriller Science-Fiction,71469,en,23.328823,22-12-2011,64626786.0,89.0,The Darkest Hour,4.8,469,Chris Gorak
33000000.0,Music Drama Romance,85446,en,29.775441,26-07-2012,140470746.0,99.0,Step Up Revolution,6.7,663,Scott Speer
33000000.0,Action Crime Horror Thriller,326,en,19.642328,06-08-2006,62022014.0,105.0,Snakes on a Plane,5.1,497,David R. Ellis
33000000.0,Action Crime Drama,7220,en,35.099611,15-04-2004,54700105.0,124.0,The Punisher,6.1,766,Jonathan Hensleigh
30000000.0,Drama,9763,en,16.541791,06-06-2005,27610873.0,118.0,Goal!: The Dream Begins,6.6,238,Danny Cannon
30000000.0,Action Crime Thriller,72387,en,31.92695,16-04-2012,40346186.0,94.0,Safe,6.3,799,Boaz Yakin
32350000.0,Adventure Action Science-Fiction,1892,en,46.509071,23-05-1983,572700000.0,135.0,Return of the Jedi,7.9,4665,Richard Marquand
30000000.0,Action Thriller Science-Fiction,13460,en,21.538222,14-03-2008,22211426.0,108.0,Doomsday,5.8,363,Neil Marshall
32000000.0,Drama Romance,8055,en,33.923786,10-12-2008,113019290.0,124.0,The Reader,7.2,813,Stephen Daldry
35000000.0,Comedy,50647,en,20.908494,23-02-2012,24159934.0,98.0,Wanderlust,5.3,394,David Wain
32000000.0,Comedy Family Fantasy,10719,en,16.901954,09-10-2003,173398518.0,97.0,Elf,6.4,987,Jon Favreau
32000000.0,Drama Fantasy Romance Science-Fiction,9294,en,15.039407,05-07-1996,152036382.0,123.0,Phenomenon,6.2,323,Jon Turteltaub
32000000.0,Comedy Family,9353,en,14.642055,16-06-2006,80197993.0,92.0,Nacho Libre,5.6,359,Jared Hess
32500000.0,Comedy Romance,55721,en,17.107065,28-04-2011,288383523.0,125.0,Bridesmaids,6.5,1661,Paul Feig
32000000.0,Action Comedy,109414,en,38.21708,12-06-2013,126041322.0,107.0,This Is the End,6.3,2359,Seth Rogen
29000000.0,Horror,10307,en,14.993169,10-09-1999,50041732.0,103.0,Stigmata,6.0,242,Rupert Wainwright
32000000.0,Drama,11978,en,24.147269,13-09-2000,48814909.0,129.0,Men of Honor,7.0,544,"George Tillman, Jr."
32000000.0,Action Crime Drama Thriller,22907,en,18.47242,26-08-2010,69055695.0,107.0,Takers,6.0,394,John Luessenhop
35000000.0,Comedy,87567,en,18.84332,25-04-2013,21819348.0,90.0,The Big Wedding,5.7,414,Justin Zackham
32000000.0,Crime Comedy Action,38322,en,15.901137,16-02-2011,83615414.0,107.0,"Big Mommas: Like Father, Like Son",5.3,313,John Whitesell
32000000.0,Thriller Science-Fiction Mystery,45612,en,59.19888,30-03-2011,147332697.0,93.0,Source Code,7.1,2699,Duncan Jones
32000000.0,Action Adventure Drama Thriller,7305,en,14.48851,15-01-1993,36733909.0,120.0,Alive,6.7,374,Frank Marshall
30000000.0,Thriller Drama Mystery,3594,en,23.197408,23-02-2007,77566815.0,101.0,The Number 23,6.3,1018,Joel Schumacher
33000000.0,Adventure Drama Family,157841,en,10.651202,16-10-2013,9494789.0,105.0,The Young and Prodigious T.S. Spivet,6.7,232,Jean-Pierre Jeunet
35000000.0,Action Comedy,11519,en,10.032626,13-12-1979,31755742.0,113.0,1941,5.6,143,Steven Spielberg
32000000.0,Drama Thriller Crime,59,en,34.628738,23-09-2005,60740827.0,96.0,A History of Violence,6.9,832,David Cronenberg
32000000.0,Action Thriller Crime,9335,en,47.5612,02-08-2005,85167639.0,87.0,Transporter 2,6.2,1061,Louis Leterrier
32000000.0,Action Western,12106,en,16.473355,09-02-1995,18552460.0,107.0,The Quick and the Dead,6.3,427,Sam Raimi
28000000.0,Action Comedy Romance Thriller,11141,en,6.201404,04-04-2004,30016165.0,90.0,Laws of Attraction,5.6,104,Peter Howitt
32000000.0,Action Science-Fiction Thriller Crime,31867,en,25.799697,18-03-2010,18409891.0,111.0,Repo Men,6.2,620,Miguel Sapochnik
70000000.0,Fantasy Drama Horror Action Thriller,10253,ko,4.822033,08-02-2007,53587404.0,90.0,Dragon Wars: D-War,4.0,104,Shim Hyung-Rae
32000000.0,Fantasy Comedy Family,3587,en,3.379454,06-09-1996,0.0,110.0,Bogus,5.4,44,Norman Jewison
30000000.0,Comedy,124459,en,26.9385,14-03-2013,27437881.0,100.0,The Incredible Burt Wonderstone,5.3,724,Don Scardino
32000000.0,Animation Comedy Family Music,24662,en,4.098444,26-03-1997,3566637.0,75.0,Cats Don't Dance,7.1,24,Mark Dindal
32000000.0,War Crime Drama Mystery Romance,182,en,5.347936,08-12-2006,5914908.0,108.0,The Good German,5.9,86,Steven Soderbergh
31500000.0,Drama War,28,en,49.973462,15-08-1979,89460381.0,153.0,Apocalypse Now,8.0,2055,Francis Ford Coppola
32000000.0,Comedy Drama Romance,38073,en,13.611544,01-09-2010,42045846.0,102.0,Going the Distance,6.0,262,Nanette Burstein
31500000.0,Action,302156,en,27.891012,14-04-2016,14708696.0,113.0,Criminal,5.7,557,Ariel Vromen
31000000.0,Drama,606,en,13.864975,20-12-1985,128499205.0,161.0,Out of Africa,7.0,279,Sydney Pollack
31000000.0,Drama,87502,en,42.213765,02-11-2012,161772375.0,138.0,Flight,6.5,2415,Robert Zemeckis
34000000.0,Action Adventure Thriller Science-Fiction,698,en,29.887404,26-06-1979,210308099.0,126.0,Moonraker,5.9,541,Lewis Gilbert
30000000.0,Comedy Drama,120467,en,74.417456,26-02-2014,174600318.0,99.0,The Grand Budapest Hotel,8.0,4519,Wes Anderson
31000000.0,Drama Mystery,11313,en,7.06762,07-09-2001,24185781.0,101.0,Hearts in Atlantis,6.4,131,Scott Hicks
31000000.0,Comedy Horror,6488,en,15.895661,09-08-1990,53208180.0,103.0,Arachnophobia,6.2,433,Frank Marshall
31000000.0,Crime Drama Science-Fiction Thriller,10559,en,19.258041,28-04-2000,68106245.0,118.0,Frequency,7.0,462,Gregory Hoblit
31000000.0,Comedy,296099,en,47.753598,28-07-2015,104384188.0,99.0,Vacation,6.2,1195,John Francis Daley
30250000.0,Comedy Thriller Crime,8012,en,15.585138,20-10-1995,115101622.0,105.0,Get Shorty,6.4,302,Barry Sonnenfeld
45000000.0,Action Comedy Crime Drama Music,1574,en,32.217425,26-12-2002,306776732.0,113.0,Chicago,6.9,677,Rob Marshall
34200000.0,Comedy Drama,9032,en,34.86859,25-06-1999,234801895.0,93.0,Big Daddy,6.1,875,Dennis Dugan
30000000.0,Comedy Romance,2770,en,36.432598,10-08-2001,287553595.0,108.0,American Pie 2,6.0,1344,J.B. Rogers
30000000.0,Animation Comedy Family,862,en,73.640445,30-10-1995,373554033.0,81.0,Toy Story,7.7,5269,John Lasseter
30000000.0,Action Adventure Crime,1637,en,49.526736,09-06-1994,350448145.0,116.0,Speed,6.8,1783,Jan de Bont
30000000.0,Drama Romance,72570,en,26.780961,05-02-2012,196114570.0,104.0,The Vow,7.0,1293,Michael Sucsy
31000000.0,Drama,27569,en,6.487344,21-01-2010,15134293.0,105.0,Extraordinary Measures,6.0,89,Tom Vaughan
30000000.0,Drama,10637,en,25.996219,29-09-2000,136706683.0,113.0,Remember the Titans,7.4,821,Boaz Yakin
30000000.0,Action Adventure Thriller,1669,en,46.212155,02-03-1990,199200000.0,134.0,The Hunt for Red October,7.2,957,John McTiernan
25000000.0,Drama,132363,en,32.105328,16-08-2013,115922175.0,132.0,The Butler,7.2,1101,Lee Daniels
20000000.0,Comedy,9472,en,41.156217,18-06-2004,167722310.0,92.0,DodgeBall: A True Underdog Story,6.2,981,Rawson Marshall Thurber
30000000.0,Horror Comedy Fantasy,2907,en,37.179547,22-11-1991,191502426.0,99.0,The Addams Family,6.7,848,Barry Sonnenfeld
30000000.0,Crime Comedy Adventure,9273,en,34.391792,10-11-1995,212385533.0,90.0,Ace Ventura: When Nature Calls,6.1,1099,Steve Oedekerk
37000000.0,Comedy Family Romance,9880,en,40.176265,03-08-2001,165335153.0,115.0,The Princess Diaries,6.5,1023,Garry Marshall
26000000.0,Comedy,2925,en,10.704596,20-09-1996,116400000.0,102.0,The First Wives Club,6.5,166,Hugh Wilson
33000000.0,Crime Mystery Thriller,807,en,79.579532,22-09-1995,327311859.0,127.0,Se7en,8.1,5765,David Fincher
30000000.0,Science-Fiction,17654,en,63.13678,05-08-2009,210819611.0,112.0,District 9,7.3,3382,Neill Blomkamp
30000000.0,Animation Comedy Family,11836,en,27.870755,14-11-2004,140161792.0,87.0,The SpongeBob SquarePants Movie,6.7,574,Stephen Hillenburg
25000000.0,Thriller Crime Drama Mystery,322,en,31.242999,07-10-2003,156822020.0,138.0,Mystic River,7.6,1422,Clint Eastwood
30000000.0,Drama,70,en,70.456012,15-12-2004,216763646.0,132.0,Million Dollar Baby,7.7,2439,Clint Eastwood
80000000.0,Comedy Crime,9535,en,29.415229,05-03-1999,176885658.0,103.0,Analyze This,6.4,503,Harold Ramis
29000000.0,Romance Drama,11036,en,55.109138,25-06-2004,115603229.0,123.0,The Notebook,7.7,3067,Nick Cassavetes
30000000.0,Comedy Romance,6557,en,30.695228,10-01-2008,160259319.0,111.0,27 Dresses,6.1,978,Anne Fletcher
35000000.0,Comedy Drama Family Music Romance,18126,en,13.788422,10-04-2009,155545279.0,102.0,Hannah Montana: The Movie,6.0,449,Peter Chelsom
30.0,Adventure Animation Comedy Family,16340,it,4.590277,14-09-2000,103.0,78.0,Rugrats in Paris: The Movie,6.0,100,Stig Bergqvist
30000000.0,Drama Romance,10333,en,3.845231,25-12-1991,74787599.0,132.0,The Prince of Tides,5.9,56,Barbra Streisand
30000000.0,Adventure Drama Romance War,4476,en,26.952727,16-12-1994,160638883.0,133.0,Legends of the Fall,7.2,619,Edward Zwick
25000000.0,Drama Romance,22947,en,33.704181,05-09-2009,163670000.0,109.0,Up in the Air,6.7,1205,Jason Reitman
30000000.0,Drama Comedy,2755,en,19.925026,13-12-2002,105834556.0,125.0,About Schmidt,6.7,362,Alexander Payne
35000000.0,Horror Comedy Romance,82654,en,43.742241,31-01-2013,116980662.0,97.0,Warm Bodies,6.4,2652,Jonathan Levine
30000000.0,Action Thriller Science-Fiction,59967,en,46.377628,26-09-2012,47042000.0,118.0,Looper,6.6,4697,Rian Johnson
30000000.0,Fantasy Drama Comedy Family,9598,en,34.36645,18-07-1995,254134910.0,89.0,Babe,6.0,733,Chris Noonan
30000000.0,Drama Comedy Romance,82696,en,12.967137,07-08-2012,114281051.0,100.0,Hope Springs,5.8,284,David Frankel
30000000.0,Comedy Romance Drama,9870,en,50.670253,17-04-2008,105173115.0,111.0,Forgetting Sarah Marshall,6.4,1172,Nicholas Stoller
45000000.0,Action Crime,8292,en,24.694551,11-08-2005,92374674.0,109.0,Four Brothers,6.7,607,John Singleton
30000000.0,Comedy,8780,en,11.409124,23-04-2008,63833449.0,99.0,Baby Mama,5.8,205,Michael McCullers
30000000.0,Comedy,10521,en,33.385429,09-01-2009,114663461.0,89.0,Bride Wars,5.9,856,Gary Winick
19000000.0,Action Adventure Comedy Thriller,10762,en,8.584398,20-08-2004,69631118.0,95.0,Without a Paddle,5.3,214,Steven Brill
37000000.0,Comedy Fantasy Romance,10096,en,41.569541,13-04-2004,96455697.0,98.0,13 Going on 30,6.3,1204,Gary Winick
30000000.0,Fantasy Comedy Romance,59436,en,43.753585,11-05-2011,151119219.0,94.0,Midnight in Paris,7.4,1990,Woody Allen
53000000.0,Crime Drama,4133,en,28.350529,04-04-2001,83282296.0,124.0,Blow,7.4,1317,Ted Demme
80000000.0,Romance Drama,10207,en,10.81051,22-02-1999,118880016.0,131.0,Message in a Bottle,5.8,196,Luis Mandoki
30000000.0,Science-Fiction Action Adventure Thriller,172,en,19.578249,09-06-1989,70200000.0,107.0,Star Trek V: The Final Frontier,5.6,376,William Shatner
30000000.0,Comedy Crime,36593,en,28.624038,18-03-1994,51132598.0,83.0,The Naked Gun 33⅓: The Final Insult,6.3,521,Peter Segal
30000000.0,Adventure Action Thriller,707,en,27.230493,24-05-1985,152427960.0,131.0,A View to a Kill,6.0,506,John Glen
30000000.0,Adventure Animation Comedy Family,533,en,30.380747,04-09-2005,192452832.0,85.0,The Curse of the Were-Rabbit,6.8,643,Nick Park
30000000.0,Drama Romance,6023,en,29.489274,15-11-2007,156835339.0,126.0,P.S. I Love You,6.9,977,Richard LaGravenese
30000000.0,Comedy,6439,en,8.058109,06-01-2005,93772522.0,102.0,Racing Stripes,5.1,123,Frederik Du Chau
30000000.0,Drama Romance,4347,en,33.369305,29-08-2007,129266061.0,123.0,Atonement,7.4,1049,Joe Wright
30000000.0,Action Thriller Crime,4105,en,11.19602,22-09-1989,45892212.0,125.0,Black Rain,6.2,243,Ridley Scott
30000000.0,Comedy,76489,en,14.585968,13-04-2012,54819301.0,92.0,The Three Stooges,4.9,140,Bobby Farrelly
40000000.0,Romance Fantasy Animation Music,3933,en,43.571612,09-09-2005,117195061.0,77.0,Corpse Bride,7.2,1894,Tim Burton
30000000.0,Action Crime Drama Mystery Thriller,273481,en,55.424027,17-09-2015,84025816.0,121.0,Sicario,7.2,2416,Denis Villeneuve
30000000.0,Action Drama,307081,en,65.364452,15-06-2015,91709827.0,123.0,Southpaw,7.3,2067,Antoine Fuqua
30000000.0,Horror Thriller,16871,en,45.083509,15-03-2009,90810892.0,99.0,Drag Me to Hell,6.2,966,Sam Raimi
25000000.0,Fantasy Drama Romance,293863,en,82.052056,16-04-2015,65663276.0,112.0,The Age of Adaline,7.4,1990,Lee Toland Krieger
30000000.0,Drama Romance,41233,en,25.060342,04-08-2010,159291809.0,107.0,Step Up 3D,6.6,582,Jon M. Chu
25000000.0,Adventure,9266,en,11.42943,08-08-2002,51842679.0,104.0,Blue Crush,5.6,159,John Stockwell
30000000.0,Comedy Drama Fantasy Romance,1262,en,32.26789,09-09-2006,53653224.0,113.0,Stranger Than Fiction,7.1,721,Marc Forster
30000000.0,Horror Thriller,4513,en,33.394082,17-10-2007,75505973.0,113.0,30 Days of Night,6.2,767,David Slade
30000000.0,Horror Thriller,22970,en,73.987775,12-04-2012,66486080.0,95.0,The Cabin in the Woods,6.5,2263,Drew Goddard
30000000.0,Comedy,7278,en,10.608998,24-01-2008,84646831.0,84.0,Meet the Spartans,3.7,359,Jason Friedberg
30000000.0,Adventure Comedy Crime,9013,en,12.821329,20-07-1988,38413606.0,126.0,Midnight Run,7.2,238,Martin Brest
27000000.0,Action Science-Fiction,865,en,30.131498,13-11-1987,38122105.0,101.0,The Running Man,6.4,703,Paul Michael Glaser
