"Product_ID","Product_Weight","Energy_Efficiency","Visibility_Index","Product_Category","Product_Price","Store_ID","Store_Established_Year","Store_Size","Location_Type","Store_Type","Sales_Performance"
"FDF38",11.8,"Standard",0.026358005,"Headphones",39.6138,"OUT046",16,"Small","Tier 1","Electronics Store Type1",365.5242
"FDW59",12.857645184136,"Energy Efficient",0.03627089,"Keyboards",85.9566,"OUT019",28,"Small","Tier 1","Retail Electronics Store",169.1132
"FDP34",12.85,"Energy Efficient",0.137227848,"Speakers",155.563,"OUT046",16,"Small","Tier 1","Electronics Store Type1",4224.501
"FDZ26",11.6,"Standard",0.144832027,"Laptops",239.8222,"OUT017",6,"Small","Tier 2","Electronics Store Type1",4063.3774
"FDH17",12.857645184136,"Standard",0.029157849,"Air Conditioners",97.0726,"OUT019",28,"Small","Tier 1","Retail Electronics Store",293.6178
"FDU44",12.15,"Standard",0.058756205,"Monitors",161.0552,"OUT017",6,"Small","Tier 2","Electronics Store Type1",3411.5592
"FDS23",4.635,"Energy Efficient",0.141108156,"Keyboards",128.2994,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",2698.4874
"DRE03",19.6,"Energy Efficient",0.024325592,"Laptops",48.5718,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",425.4462
"FDY57",20.2,"Standard",0.121500143,"Speakers",95.0752,"OUT045",11,"Small","Tier 2","Electronics Store Type1",2588.6304
"FDH50",12.857645184136,"Standard",0.160653682,"Headphones",185.2266,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",5901.6512
"DRY23",9.395,"Standard",0.109096371,"Smartphones",44.6112,"OUT046",16,"Small","Tier 1","Electronics Store Type1",511.3344
"FDT27",11.395,"Standard",0.069574013,"Tablets",232.8616,"OUT035",9,"Small","Tier 2","Electronics Store Type1",2812.3392
"FDB38",19.5,"Standard",0.027458099,"Headphones",158.792,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",2556.672
"FDY16",18.35,"Standard",0.092226754,"Air Conditioners",184.4266,"OUT046",16,"Small","Tier 1","Electronics Store Type1",3504.1054
"FDG33",5.365,"Standard",0.234733477,"Home Theater Systems",173.4764,"OUT010",15,"Small","Tier 3","Retail Electronics Store",171.7764
"FDN04",11.8,"Standard",0.014144442,"Air Conditioners",180.4344,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",535.3032
"FDJ48",11.3,"Energy Efficient",0.056754036,"Microwaves",247.5118,"OUT017",6,"Small","Tier 2","Electronics Store Type1",2470.118
"NCC07",19.6,"Energy Efficient",0.023999722,"Refrigerators",104.0964,"OUT045",11,"Small","Tier 2","Electronics Store Type1",525.982
"FDI35",14,"Energy Efficient",0.041355366,"Mouse",182.0634,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",4544.085
"DRH49",19.7,"Energy Efficient",0.024655594,"Smartphones",84.3592,"OUT046",16,"Small","Tier 1","Electronics Store Type1",743.0328
"FDY51",12.5,"Energy Efficient",0.081134826,"Tablets",220.0798,"OUT046",16,"Small","Tier 1","Electronics Store Type1",4848.3556
"NCG07",12.3,"Energy Efficient",0.052608525,"Refrigerators",191.253,"OUT045",11,"Small","Tier 2","Electronics Store Type1",2656.542
"FDA22",7.435,"Energy Efficient",0.084452363,"Mouse",165.2158,"OUT046",16,"Small","Tier 1","Electronics Store Type1",2840.9686
"FDA33",6.48,"Energy Efficient",0.033899898,"Speakers",146.9076,"OUT046",16,"Small","Tier 1","Electronics Store Type1",2956.152
"FDV03",17.6,"Energy Efficient",0.058042926,"Tablets",154.6314,"OUT013",26,"High","Tier 3","Electronics Store Type1",1861.5768
"FDP27",8.155,"Energy Efficient",0.119692888,"Tablets",188.453,"OUT045",11,"Small","Tier 2","Electronics Store Type1",4364.319
"FDZ20",16.1,"Energy Efficient",0.0343603,"Monitors",253.4356,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",2797.6916
"FDR56",15.5,"Standard",0.100922503,"Monitors",199.0768,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",2759.0752
"NCV41",12.857645184136,"Energy Efficient",0.016956266,"Washing Machines",109.3228,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",2431.5016
"FDU11",4.785,"Energy Efficient",0.092576144,"Keyboards",121.0098,"OUT035",9,"Small","Tier 2","Electronics Store Type1",2530.7058
"NCB30",14.6,"Energy Efficient",0.025742955,"Refrigerators",197.1084,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",4761.8016
"FDX23",6.445,"Energy Efficient",0.029812714,"Microwaves",95.4436,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",1229.0668
"FDY24",4.88,"Standard",0.133382115,"Microwaves",55.0298,"OUT013",26,"High","Tier 3","Electronics Store Type1",647.1576
"FDZ37",8.1,"Standard",0.0661320287789511,"Headphones",88.5198,"OUT013",26,"High","Tier 3","Electronics Store Type1",261.6594
"FDL10",8.395,"Energy Efficient",0.039484739,"Speakers",97.9042,"OUT035",9,"Small","Tier 2","Electronics Store Type1",1686.4714
"NCE18",10,"Energy Efficient",0.021425341,"Refrigerators",250.175,"OUT046",16,"Small","Tier 1","Electronics Store Type1",2996.1
"FDY60",12.857645184136,"Standard",0.02624324,"Microwaves",143.8128,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",4458.1968
"FDT24",12.35,"Standard",0.185704641,"Microwaves",77.1328,"OUT013",26,"High","Tier 3","Electronics Store Type1",2239.7512
"NCV06",11.3,"Energy Efficient",0.066668724,"Refrigerators",192.4478,"OUT035",9,"Small","Tier 2","Electronics Store Type1",2712.4692
"FDP51",12.857645184136,"Standard",0.149305497,"Tablets",119.6124,"OUT019",28,"Small","Tier 1","Retail Electronics Store",592.562
"FDU49",19.5,"Standard",0.030688557,"Headphones",85.754,"OUT035",9,"Small","Tier 2","Electronics Store Type1",2163.85
"FDQ16",19.7,"Energy Efficient",0.041803291,"Air Conditioners",110.3912,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",3275.736
"FDV16",7.75,"Standard",0.082861686,"Air Conditioners",32.6558,"OUT013",26,"High","Tier 3","Electronics Store Type1",679.116
"FDL36",15.1,"Energy Efficient",0.076385385,"Microwaves",88.483,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",988.713
"FDE09",12.857645184136,"Energy Efficient",0.021498768,"Monitors",111.5228,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",1768.3648
"NCV54",11.1,"Energy Efficient",0.033102681,"Refrigerators",116.6124,"OUT035",9,"Small","Tier 2","Electronics Store Type1",1540.6612
"FDH27",7.075,"Energy Efficient",0.058676973,"Laptops",142.0128,"OUT017",6,"Small","Tier 2","Electronics Store Type1",2588.6304
"FDF33",7.97,"Energy Efficient",0.021531416,"Home Theater Systems",108.4596,"OUT035",9,"Small","Tier 2","Electronics Store Type1",3020.0688
"NCP18",12.15,"Energy Efficient",0.028592842,"Refrigerators",151.0708,"OUT035",9,"Small","Tier 2","Electronics Store Type1",2858.9452
"FDZ45",14.1,"Energy Efficient",0.067148407,"Speakers",200.4084,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",3968.168
"FDU25",12.857645184136,"Energy Efficient",0.026552056,"Headphones",56.2246,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",1737.738
"FDQ40",11.1,"Standard",0.060302689,"Air Conditioners",175.8712,"OUT010",15,"Small","Tier 3","Retail Electronics Store",175.7712
"DRD25",12.857645184136,"Energy Efficient",0.138269873,"Smartphones",111.686,"OUT019",28,"Small","Tier 1","Retail Electronics Store",452.744
"FDJ57",7.42,"Standard",0.036109859,"Home Theater Systems",186.5582,"OUT010",15,"Small","Tier 3","Retail Electronics Store",185.7582
"FDT43",16.35,"Energy Efficient",0.020579897,"Monitors",52.1324,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",934.7832
"FDH44",19.1,"Standard",0.025912378,"Monitors",146.8418,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",1765.7016
"FDR31",12.857645184136,"Standard",0.086077865,"Monitors",143.8102,"OUT019",28,"Small","Tier 1","Retail Electronics Store",291.6204
"FDQ27",5.19,"Standard",0.044432887,"Tablets",102.899,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",1651.184
"DRK13",11.8,"Energy Efficient",0.115346634,"Smartphones",200.2084,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",4563.3932
"FDB04",11.35,"Standard",0.063226306,"Laptops",87.9856,"OUT046",16,"Small","Tier 1","Electronics Store Type1",1494.0552
"NCI54",15.2,"Energy Efficient",0.03366718,"Refrigerators",109.6912,"OUT045",11,"Small","Tier 2","Electronics Store Type1",1419.4856
"FDP19",11.5,"Energy Efficient",0.173867958,"Monitors",128.8652,"OUT045",11,"Small","Tier 2","Electronics Store Type1",1291.652
"FDB37",20.25,"Standard",0.022936488,"Microwaves",240.8538,"OUT035",9,"Small","Tier 2","Electronics Store Type1",7931.6754
"NCR05",10.1,"Energy Efficient",0.054585372,"Washing Machines",196.5084,"OUT013",26,"High","Tier 3","Electronics Store Type1",595.2252
"FDZ15",13.1,"Energy Efficient",0.020913071,"Laptops",120.1782,"OUT045",11,"Small","Tier 2","Electronics Store Type1",2026.0294
"NCQ29",12,"Energy Efficient",0.104230135,"Washing Machines",259.5278,"OUT046",16,"Small","Tier 1","Electronics Store Type1",2603.278
"FDL04",19,"Energy Efficient",0.111923422,"Air Conditioners",106.5622,"OUT046",16,"Small","Tier 1","Electronics Store Type1",2117.244
"DRH49",19.7,"Energy Efficient",0.024756031,"Smartphones",83.8592,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",247.6776
"FDT07",12.857645184136,"Standard",0.135375727,"Monitors",256.133,"OUT019",28,"Small","Tier 1","Retail Electronics Store",256.333
"NCI55",18.6,"Energy Efficient",0.012679226,"Refrigerators",120.9414,"OUT045",11,"Small","Tier 2","Electronics Store Type1",2680.5108
"FDP19",11.5,"Energy Efficient",0.173483253,"Monitors",129.0652,"OUT035",9,"Small","Tier 2","Electronics Store Type1",3487.4604
"FDV45",16.75,"Energy Efficient",0.045138797,"Speakers",187.9556,"OUT045",11,"Small","Tier 2","Electronics Store Type1",2816.334
"FDG26",18.85,"Energy Efficient",0.04282359,"Headphones",254.433,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",2050.664
"DRJ01",6.135,"Energy Efficient",0.115010655,"Smartphones",161.5236,"OUT035",9,"Small","Tier 2","Electronics Store Type1",1288.9888
"FDD14",20.7,"Energy Efficient",0.169776346,"Headphones",184.4266,"OUT035",9,"Small","Tier 2","Electronics Store Type1",3688.532
"DRH37",17.6,"Energy Efficient",0.041608488,"Smartphones",165.4526,"OUT035",9,"Small","Tier 2","Electronics Store Type1",1644.526
"NCD18",16,"Energy Efficient",0.072608647,"Refrigerators",228.3668,"OUT013",26,"High","Tier 3","Electronics Store Type1",5298.4364
"NCE55",8.92,"Energy Efficient",0.130191993,"Refrigerators",176.837,"OUT045",11,"Small","Tier 2","Electronics Store Type1",2117.244
"NCQ43",17.75,"Energy Efficient",0.111931193,"Miscellaneous Electronics",108.8912,"OUT017",6,"Small","Tier 2","Electronics Store Type1",327.5736
"FDC41",15.6,"Energy Efficient",0.116913245,"Air Conditioners",78.167,"OUT046",16,"Small","Tier 1","Electronics Store Type1",1837.608
"DRL01",12.857645184136,"Standard",0.13511877,"Smartphones",232.9958,"OUT019",28,"Small","Tier 1","Retail Electronics Store",934.7832
"FDX48",17.75,"Standard",0.063416566,"Microwaves",154.6656,"OUT010",15,"Small","Tier 3","Retail Electronics Store",308.9312
"DRC25",5.73,"Energy Efficient",0.075943184,"Smartphones",85.5882,"OUT010",15,"Small","Tier 3","Retail Electronics Store",171.7764
"DRF48",5.73,"Energy Efficient",0.05190652,"Smartphones",188.1898,"OUT045",11,"Small","Tier 2","Electronics Store Type1",1496.7184
"FDT34",9.3,"Energy Efficient",0.175060504,"Speakers",106.7964,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",525.982
"NCB43",20.2,"Energy Efficient",0.099893424,"Refrigerators",187.6898,"OUT035",9,"Small","Tier 2","Electronics Store Type1",3928.8858
"FDG44",12.857645184136,"Energy Efficient",0.178923163,"Monitors",55.7298,"OUT019",28,"Small","Tier 1","Retail Electronics Store",161.7894
"FDD35",12.15,"Energy Efficient",0.0661320287789511,"Mouse",119.244,"OUT035",9,"Small","Tier 2","Electronics Store Type1",2636.568
"FDC02",21.35,"Energy Efficient",0.068765205,"Headphones",260.4278,"OUT013",26,"High","Tier 3","Electronics Store Type1",3644.5892
"FDU51",20.2,"Standard",0.096906831,"Tablets",175.5028,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",6729.9064
"NCC19",6.57,"Energy Efficient",0.096862255,"Refrigerators",193.982,"OUT035",9,"Small","Tier 2","Electronics Store Type1",2316.984
"FDJ60",19.35,"Standard",0.062528426,"Microwaves",166.9184,"OUT046",16,"Small","Tier 1","Electronics Store Type1",3302.368
"NCI29",8.6,"Energy Efficient",0.032621545,"Washing Machines",143.2154,"OUT046",16,"Small","Tier 1","Electronics Store Type1",2127.231
"NCF43",8.51,"Energy Efficient",0.05190268,"Refrigerators",142.247,"OUT013",26,"High","Tier 3","Electronics Store Type1",2862.94
"FDY08",12.857645184136,"Standard",0.170246782,"Monitors",141.5838,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",3231.1274
"FDD17",7.5,"Energy Efficient",0.054610829,"Air Conditioners",237.1906,"OUT010",15,"Small","Tier 3","Retail Electronics Store",237.6906
"FDK41",14.3,"Energy Efficient",0.127517605,"Air Conditioners",86.0224,"OUT035",9,"Small","Tier 2","Electronics Store Type1",1022.6688
"DRN59",15,"Energy Efficient",0.064271703,"Cameras",45.506,"OUT045",11,"Small","Tier 2","Electronics Store Type1",466.06
"FDR60",14.3,"Energy Efficient",0.13030659,"Microwaves",75.7328,"OUT013",26,"High","Tier 3","Electronics Store Type1",617.8624
"DRO47",10.195,"Energy Efficient",0.187841082,"Cameras",112.486,"OUT010",15,"Small","Tier 3","Retail Electronics Store",113.186
"FDF26",6.825,"Standard",0.046625941,"Headphones",154.9998,"OUT035",9,"Small","Tier 2","Electronics Store Type1",3075.996
"FDQ12",12.65,"Energy Efficient",0.035410748,"Microwaves",231.401,"OUT046",16,"Small","Tier 1","Electronics Store Type1",2067.309
"NCO29",11.15,"Energy Efficient",0.032250092,"Washing Machines",164.0526,"OUT035",9,"Small","Tier 2","Electronics Store Type1",4769.1254
"DRF03",19.1,"Energy Efficient",0.045378573,"Laptops",42.4138,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",243.6828
"FDU48",18.85,"Energy Efficient",0.0926587,"Microwaves",131.4284,"OUT010",15,"Small","Tier 3","Retail Electronics Store",263.6568
"DRE03",19.6,"Energy Efficient",0.024222321,"Laptops",45.5718,"OUT035",9,"Small","Tier 2","Electronics Store Type1",945.436
"FDX55",15.1,"Energy Efficient",0.055518167,"Monitors",217.3166,"OUT017",6,"Small","Tier 2","Electronics Store Type1",1306.2996
"FDP38",12.857645184136,"Energy Efficient",0.031946638,"Headphones",51.6008,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",1821.6288
"FDZ19",6.425,"Energy Efficient",0.093983518,"Monitors",175.5712,"OUT017",6,"Small","Tier 2","Electronics Store Type1",1230.3984
"NCU54",8.88,"Energy Efficient",0.098822387,"Refrigerators",209.627,"OUT045",11,"Small","Tier 2","Electronics Store Type1",1887.543
"FDY36",12.3,"Energy Efficient",0.009410528,"Microwaves",73.738,"OUT046",16,"Small","Tier 1","Electronics Store Type1",1318.284
"FDL16",12.85,"Energy Efficient",0.169139066,"Air Conditioners",46.406,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",186.424
"FDW31",11.35,"Standard",0.043122189,"Monitors",197.9742,"OUT013",26,"High","Tier 3","Electronics Store Type1",995.371
"DRK49",12.857645184136,"Energy Efficient",0.035769657,"Smartphones",40.9138,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",1380.8692
"FDC08",19,"Standard",0.10361083,"Monitors",228.372,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",905.488
"FDO56",10.195,"Standard",0.044974051,"Monitors",115.5808,"OUT035",9,"Small","Tier 2","Electronics Store Type1",1874.8928
"NCV53",8.27,"Energy Efficient",0.018920019,"Washing Machines",238.088,"OUT017",6,"Small","Tier 2","Electronics Store Type1",6231.888
"FDA35",14.85,"Standard",0.054142088,"Microwaves",124.1072,"OUT017",6,"Small","Tier 2","Electronics Store Type1",1837.608
"FDL40",12.857645184136,"Energy Efficient",0.0661320287789511,"Air Conditioners",98.241,"OUT019",28,"Small","Tier 1","Retail Electronics Store",289.623
"FDJ04",18,"Energy Efficient",0.124645538,"Air Conditioners",117.2124,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",2133.2232
"FDA31",7.1,"Energy Efficient",0.110459828,"Monitors",172.108,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",2250.404
"FDX24",8.355,"Energy Efficient",0.013957308,"Microwaves",94.0462,"OUT045",11,"Small","Tier 2","Electronics Store Type1",1480.7392
"FDQ59",9.8,"Standard",0.056386541,"Keyboards",84.6908,"OUT046",16,"Small","Tier 1","Electronics Store Type1",503.3448
"FDF45",18.2,"Standard",0.012273747,"Monitors",60.0904,"OUT017",6,"Small","Tier 2","Electronics Store Type1",1113.2176
"FDH05",12.857645184136,"Standard",0.090473389,"Air Conditioners",229.7984,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",6024.1584
"NCZ54",14.65,"Energy Efficient",0.083359391,"Refrigerators",161.9552,"OUT046",16,"Small","Tier 1","Electronics Store Type1",4711.2008
"FDW01",12.857645184136,"Energy Efficient",0.112161697,"Headphones",154.4682,"OUT019",28,"Small","Tier 1","Retail Electronics Store",152.4682
"FDX36",9.695,"Standard",0.128805815,"Microwaves",224.0404,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",5851.0504
"NCO55",12.857645184136,"Energy Efficient",0.090596378,"Miscellaneous Electronics",106.6938,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",2251.0698
"FDL13",13.85,"Standard",0.056637129,"Printers",233.83,"OUT017",6,"Small","Tier 2","Electronics Store Type1",2796.36
"FDV16",7.75,"Standard",0.083059634,"Air Conditioners",35.7558,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",611.2044
"FDN04",11.8,"Standard",0.014115626,"Air Conditioners",178.5344,"OUT045",11,"Small","Tier 2","Electronics Store Type1",3390.2536
"NCH06",12.3,"Energy Efficient",0.076866235,"Refrigerators",247.146,"OUT018",4,"Medium","Tier 3","Electronics Store Type2",492.692
"FDA40",16,"Standard",0.099188598,"Air Conditioners",88.9856,"OUT013",26,"High","Tier 3","Electronics Store Type1",1669.8264
"NCS05",11.5,"Energy Efficient",0.021010687,"Washing Machines",131.3942,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",927.4594
"FDM15",12.857645184136,"Standard",0.057143515,"Tablets",151.8366,"OUT027",28,"Medium","Tier 3","Specialty Electronics Store",6196.6006
"FDK04",7.36,"Energy Efficient",0.052607932,"Air Conditioners",56.3588,"OUT017",6,"Small","Tier 2","Electronics Store Type1",744.3644
"FDI58",7.64,"Standard",0.070645636,"Speakers",91.212,"OUT013",26,"High","Tier 3","Electronics Store Type1",466.06
"FDB33",17.75,"Energy Efficient",0.014568036,"Monitors",158.1262,"OUT013",26,"High","Tier 3","Electronics Store Type1",4137.2812
"FDJ45",17.75,"Energy Efficient",0.073524776,"Home Theater Systems",34.8216,"OUT049",14,"Medium","Tier 1","Electronics Store Type1",207.7296
"NCO05",7.27,"Energy Efficient",0.046559448,"Washing Machines",100.5384,"OUT046",16,"Small","Tier 1","Electronics Store Type1",2463.46
"NCE31",7.67,"Energy Efficient",0.309390255,"Refrigerators",33.2216,"OUT010",15,"Small","Tier 3","Retail Electronics Store",138.4864
"FDQ49",20.2,"Standard",0.039247736,"Printers",157.663,"OUT046",16,"Small","Tier 1","Electronics Store Type1",1095.241
"FDL34",16,"Energy Efficient",0.040945898,"Speakers",143.1496,"OUT046",16,"Small","Tier 1","Electronics Store Type1",2258.3936
